Date,XDV,XCG,XIU,XMD,XCV,XCS,XMV,XIC,XIN,XSP
2017-06-12,-0.004124046,-0.00934127,-0.007454946,-0.001605731,-0.001581104,0.002498269,-0.00754956,-0.005298556,-0.003903042,-0.001075769
2017-06-13,0,-0.0032416,-0.000440328,0.002808443,-0.001979976,0.004978285,0.000344322,0,0.006237686,0.004653508
2017-06-14,-0.005386329,-0.003251785,-0.012851664,-0.013309275,-0.010759268,-0.023870474,-0.003103905,-0.013163485,-0.001555593,-0.000714425
2017-06-15,-0.002495512,-0.002609363,0.001337091,-0.006108904,-0.003612085,-0.006377372,-0.001382896,0,-0.005464662,-0.002146611
2017-06-16,0.007469298,-0.001307275,0.003113447,-0.000408462,0.002810793,-0.002562624,0.004142479,0.002481348,0.006242739,0
2017-06-19,0.006181653,0.006844048,0.003545914,0.005705113,0.006793385,0.003841275,0.003095405,0.004122178,0.006204008,0.007848685
2017-06-20,-0.006181653,-0.005863413,-0.008888823,-0.003256045,-0.010408873,-0.011568445,-0.005509714,-0.007846663,-0.006592925,-0.005702074
2017-06-21,-0.004143166,0.002936004,0.000446312,-0.002857932,-0.004032107,-0.000646663,0,0,-0.003117758,-0.001072691
2017-06-22,0.008268093,0.006817138,0.004452359,0.00976423,0.008047971,0.012215108,0.003103077,0.004963003,0.000780201,0
2017-06-23,0.002722235,0.007571844,0.005316762,0.008113588,0.002580969,0.010565171,0.004358682,0.006422502,-0.00110689,0.00118805
2017-06-26,0.0004119,0.001288669,0.000883412,-0.00242719,0,0.003179677,-0.001036188,0,0.00394767,0
2017-06-27,0.000822911,-0.001288669,-0.000883412,-0.002839018,-0.002419154,0.000634671,-0.001729208,-0.002067153,-0.006323922,-0.007585301
2017-06-28,0.006560208,0,0.003968929,0.006881129,0.006438663,0.009472765,0.004489793,0.005366446,0.004746733,0.007585301
2017-06-29,-0.006971768,-0.012325809,-0.008397572,-0.008507118,0,-0.003778648,-0.008999633,-0.008683322,-0.013908294,-0.007948078
2017-06-30,-0.002472329,-0.001306167,-0.004448613,0.002032096,-0.012106571,-0.001262333,-0.002785495,-0.002494698,0.002797252,0.001811912
2017-07-04,0,-0.006886565,-0.001785012,-0.003660826,-0.00081238,-0.004431784,-0.002443816,-0.002500737,0.003187148,0.002170062
2017-07-05,0.00288389,0,0.002231052,-0.002039603,-0.000406337,-0.010845446,-0.003852215,0.001667819,0.002383944,0.001444058
2017-07-06,-0.000411561,-0.006602583,-0.003124293,-0.011499278,-0.002034569,-0.003212229,0.00070137,-0.005012528,-0.009168957,-0.008695715
2017-07-07,-0.001647504,-0.006313722,-0.003134411,-0.004553686,-0.005719047,-0.016218519,-0.003512272,-0.004196503,0.004794237,0.006167215
2017-07-10,0.006574171,0.009950489,0.004474489,0.009087154,0.004088325,0.014930383,0.004563711,0.006288269,0.001592892,0.001084442
2017-07-11,-0.001230001,-0.003636768,0.00267478,0.002463884,0.002037735,0.002573877,-0.002806013,0.001669958,0.000397885,-0.001084442
2017-07-12,0.002048155,0.007917985,-0.000445318,0.002458202,0.006493539,0.009594344,0.006302645,0.000834409,0.007134435,0.007207233
2017-07-13,0.001635757,-0.003291719,0,-0.002868287,-0.000809221,-0.005745406,-0.002446215,-0.001251425,0.001972803,0.001435403
2017-07-14,0.002447367,-0.000329592,0.002669208,0.002049683,0.003637048,0.000640152,0.003492805,0.003332861,0,0.004293277
2017-07-17,-0.002039101,-0.000989825,-0.000444221,-0.00081965,-0.002423262,0.004468496,-0.001395683,-0.000832125,-0.001972803,0.000357003
2017-07-18,-0.000817075,-0.003306849,-0.001779669,-0.002872809,-0.002024014,-0.003829287,-0.003497936,-0.000832917,-0.003957274,0.000356875
2017-07-19,0.005298533,0.003306849,0.00665662,0.008186841,0.006864579,0.013337753,0.006287235,0.005816204,0.004746733,0.00498217
2017-07-20,0.002435872,0.001978744,0.002208831,-0.001632052,0.007217197,-0.003792385,0,0.001655592,0.001971248,0.0003549
2017-07-21,-0.002842579,0,-0.00530949,-0.005322265,-0.0096345,-0.004443169,-0.002440206,-0.005806754,-0.009099847,-0.000710077
2017-07-24,-0.000571621,-0.010599598,-0.002665597,-0.002054924,0.000806484,-0.006381559,-0.000698552,-0.002081437,-0.000795295,-0.000710468
2017-07-25,0.002853722,0.002328224,0.003551997,0.00737719,0.006427918,0.012722718,0.002093545,0.00457426,0.003573487,0.002484753
2017-07-26,-0.00489763,-0.001995449,-0.003551997,0.005294321,-0.002004094,0.00504416,-0.002442679,-0.001660893,0.000396308,0
2017-07-27,0,0.000665689,0.001777764,-0.00284738,0.002804816,0.001885003,-0.001048907,0.000830642,0.001188029,-0.001419108
2017-07-28,-0.00204804,-0.007680719,-0.004450539,0.000407265,-0.003206247,0.001254872,-0.004557352,-0.004578418,-0.003965305,-0.000710291
2017-07-31,0.003275208,-0.001006312,0.001337091,-0.001629964,0.005205475,-0.005028307,0.002456681,0.002499895,-0.001590405,-0.000355354
2017-08-01,0.002856318,0.002346391,0.003557328,0.003663713,0.0019944,-0.004420192,0.003848172,0.003738337,0.00753232,0.002130004
2017-08-02,0.00325474,0.004675967,0.006194848,-0.002848353,0.00358096,-0.000633527,0.004876209,0.003724216,-0.000790129,0.000354749
2017-08-03,0.002028766,-0.005345819,-0.003977967,-0.006951615,-0.00119218,-0.014030912,-0.000695032,-0.004968743,-0.000395368,-0.001774286
2017-08-04,0.00283362,0.003344307,0.004859821,0.003277385,0.003968075,0.001924515,-0.000347677,0.004555812,0.007877126,0.001774286
2017-08-08,0.001211341,-0.002674455,-0.000441124,-0.001637397,-0.000792278,0,-0.001392606,-0.001240509,-0.003143592,-0.000354749
2017-08-09,-0.004856059,-0.002010902,-0.002206935,0.000819127,-0.000792955,-0.001282442,-0.002790353,-0.001656079,-0.003548036,0
2017-08-10,-0.010194411,-0.008083408,-0.010215433,-0.009459252,-0.009966103,-0.012270243,-0.006658324,-0.009577452,-0.017530399,-0.014645773
2017-08-11,-0.003694251,-0.002709277,-0.002682388,-0.001654421,-0.005222303,0.00259559,-0.003875491,-0.002094395,-0.002414408,0.001079021
2017-08-14,0.008193017,0,0.008025297,0.002067291,0.005622433,0.001295983,0.007035103,0.005436409,0.011218021,0.010370081
2017-08-15,-0.001224252,0,-0.002223009,-0.001239975,0,-0.001943961,0.000350235,-0.000417491,0.003579265,-0.000355594
2017-08-16,0.000407911,0,-0.001781724,0.003715512,-0.000800917,0.009037804,-0.001051563,-0.00125202,0.001982882,0.001422261
2017-08-17,-0.004501963,0.003385322,-0.004020564,-0.002888407,0,-0.005800618,-0.00316175,-0.003347608,-0.010354375,-0.015037815
2017-08-18,-0.003698043,-0.006781883,-0.005386076,-0.002482516,-0.012502735,-0.003885856,-0.005999777,-0.005041963,-0.000400434,-0.002166927
2017-08-21,0.00082333,0.000340057,0,0,-0.00162456,0.003885856,-0.002480895,0,-0.002405836,0.00180606
2017-08-22,0.000411087,0.005765781,0.002247993,0.002069097,0.001218717,-0.002589208,0.003895792,0.002524235,0.009986144,0.009339336
2017-08-23,0.004512559,0.001013767,0.005373636,0.005359758,0.008490084,0.002589208,0.005639936,0.005029334,-0.00358354,-0.003222924
2017-08-24,-0.000986161,0,0.00022531,0.002463884,-0.00080541,0.00064656,0.001755846,0.001253516,0.00039893,-0.002154478
2017-08-25,0.001232374,-0.002367266,-0.001800219,0,-0.000806309,0.006438885,-0.001053203,-0.001671554,-0.001196988,0.001795644
2017-08-28,-0.003702498,-0.001355778,0,0.00204903,0,0.000641661,-0.004576728,-0.000418463,-0.002398096,0.000358834
2017-08-29,0,0.003723044,0.000900135,0.003677139,0,0.00320181,-0.000705991,0.002090017,-0.002403814,0.001075309
2017-08-30,0.006982798,0.008410691,0.002696635,0.007718753,0.004024162,0.005738214,0.0087892,0.004166428,0.002803881,0.004646994
2017-08-31,0.000818678,0.002342393,0.003137189,0.007659859,0.000401442,0.010120224,-0.000350274,0.004563372,0.005584333,0.004980512
2017-09-01,0,-0.002342393,0,0,-0.002008776,0.005648122,0,-0.000828287,0.003573487,0.002834747
2017-09-05,-0.008626298,-0.010101108,-0.008537425,-0.009279736,-0.008483423,-0.000626061,-0.009145086,-0.007484023,-0.013969452,-0.00781526
2017-09-06,0.000824822,0.000338253,-0.001806724,0.002833457,0.003644412,-0.001880146,0.000353081,-0.000835004,0.008006649,0.003915321
2017-09-07,-0.003303433,0,-0.002263168,0.000403953,-0.007302456,-0.00062783,-0.003538618,-0.002091192,0.000796964,-0.000710606
2017-09-08,0,0.000676605,-0.000906583,-0.008928476,-0.002853993,-0.014543234,0,-0.002514664,-0.003192328,-0.001422995
2017-09-11,0.008237164,0.001351066,0.00452472,0.001629253,0.006512038,-0.001274934,0.001770854,0.003351815,0.015467151,0.009918478
2017-09-12,0.004502131,0.006729693,0.006300733,0.00689527,0.006469805,0.009521066,0.003179582,0.006669169,0.002358643,0.003518706
2017-09-13,-0.000407972,0,-0.001346777,-0.000404579,0.002415557,0.004412099,0.001762199,-0.000415333,0,0.000351198
2017-09-14,0.001632064,0,0.004929536,0.004840865,0,0.005019041,0.000352207,0.003733584,-0.001964958,0
2017-09-15,0,0.001675343,-0.000447083,-0.001610927,0,-0.002506208,0.001055344,-0.000828432,-0.002363196,0.001403373
2017-09-18,0.008124042,0.006007832,0.005352384,0.001610927,0.002409438,-0.001255594,0.003860245,0.004960724,0.003935425,0.00175176
2017-09-19,0.005244308,0,0.003995385,0.003214273,0.007990527,0.003761802,0.005936837,0.003704583,0.002745593,0.00139903
2017-09-20,0,0.008945023,0.006183846,0.003603522,0.005555743,0.011201302,0.000696121,0.005735092,0.003909271,0.000698912
2017-09-21,0.004416958,0.002963934,0.005270112,0.004386475,0.007490629,0.002472001,0.005551671,0.004483541,-0.002734775,-0.003148585
2017-09-22,0.000400652,-0.005606033,-0.000876285,0.001590976,0.000785123,0.003081562,-0.001731402,0.000406529,0.001563898,0.000350225
2017-09-25,0.002248002,0.004370306,0.004374501,0.003865526,0.000237151,0.004386911,0.003873558,0.003229743,-0.001955335,-0.002103827
2017-09-26,-0.00200686,-0.003640726,-0.003498216,-0.002389528,0.001184719,-0.003705964,-0.001394109,-0.002042858,0.000391437,0
2017-09-27,0.008003282,0.009569597,0.011324145,0.002787311,0.009430827,0,0.009027837,0.008957648,0.005851243,0.003853748
2017-09-28,0.00397749,0.000656619,0.000865924,0.002383065,0.00156305,0.001236976,-0.000345775,0.001215451,0.000389002,0.00104844
2017-09-29,0.001190344,0.002949425,0.001729289,-0.000397152,0.003896849,-0.001236976,0.005173602,0.001617954,0.005041715,0.003834678
2017-10-02,0.004747001,-0.00130994,0.005170101,0.003565419,0.002331175,0.004322067,0.001718418,0.004436425,0.004631361,0.003820104
2017-10-03,0.002365103,0.00490292,0.002146637,0.001185354,0.003873224,0.002461902,0.00137258,0.001608482,0.002691747,0.002423308
2017-10-04,0,-0.004575167,0,-0.001185354,0.002316583,0.000614275,0.001370501,0.000401621,-0.002306775,0.000691423
2017-10-05,0.003929041,0.001963411,0.002996974,0,0.0019263,0.006123982,0.001711051,0.002807126,0.004608151,0.006200655
2017-10-06,-0.001569877,-0.002618703,-0.003425789,0.000395154,-0.004629741,-0.001833578,-0.002395889,-0.003208747,-0.001150004,-0.001030825
2017-10-10,0.005093179,0.00032754,0.003425789,0.00158009,0.005399356,0.001222801,0.00136976,0.0028083,0.003446319,0.00068731
2017-10-11,0.000781335,0,0.001708709,0.003545173,0.000768881,-0.002446399,0.00443912,0.002001206,0.000382401,0.001716029
2017-10-12,-0.003128908,0.004250868,-0.002992262,-0.001180358,-0.003850901,0,-0.00170498,-0.003604983,0.000382076,-0.001716029
2017-10-13,0.005469156,0.003257182,0.003845472,0,0.001927328,0.000612018,0.004087361,0.00440445,0.003812395,0.001373168
2017-10-16,0.001167642,0.000975093,0,-0.00078771,0.003075717,-0.002451024,0.000339586,-0.000799467,0.001900805,0.001371139
2017-10-17,0,-0.000649933,0.001704443,-0.002366995,-0.001152144,-0.007389068,0.001018928,0.001198747,-0.000379899,0.001027259
2017-10-18,-0.001167642,-0.003256405,-0.001704443,-0.0007902,0,-0.001856006,-0.002719152,-0.001998663,0.002656089,0.00068418
2017-10-19,0.001167642,0.001629475,0.002555167,-0.001978101,0,-0.004965633,0.001360638,0.001599383,-0.003796518,0.000341951
2017-10-20,0.004658093,0.003251005,0.002973199,0.004346965,0.006130282,0.003106433,0.00237625,0.003191018,0.004175233,0.004774899
2017-10-23,0.001161317,0.000973019,0,-0.001183573,0,0,-0.001696997,0,-0.001895584,-0.003066822
2017-10-24,0.005016631,0.002590824,0.003387037,0.001577996,0,-0.000620502,0,0.002783824,0.004921381,0.001023331
2017-10-25,-0.000617673,-0.006814848,-0.001268591,-0.00672386,0.003050989,-0.004355107,0.002713853,-0.002783824,-0.006440732,-0.003757541
2017-10-26,0.001544194,0,0.00253593,0.002378478,0.002662082,-0.003121757,0.004056767,0.002783824,0.00795016,0.001026132
2017-10-27,-0.001544194,0.007784723,0.002950438,0.005132865,0.003033448,0.011194244,0.003368197,0.00356792,0.003388071,0.007832561
2017-10-30,0.001929645,0.002903888,0.00252177,0.00784673,0,0.008007397,0.002015455,0.003555001,-0.001880873,-0.002377256
2017-10-31,0.005384906,0.000643792,0.002097023,0.002341872,0.006792701,0.007943724,0.003350104,0.001182307,0.004882564,0.00101947
2017-11-01,-0.001920221,-0.003870774,-0.00083814,0,0.001127737,0.00848489,-0.004021458,0.000393854,0.004858753,0.001018395
2017-11-02,0.000384669,-0.0058347,-0.000839045,-0.001170406,0.002626266,-0.005446229,-0.00235347,-0.000787536,0.002234825,0.000339392
2017-11-03,0.000768046,-0.002278345,0.000839045,0.000390154,0.001871316,-0.004866021,0.00134538,0.000393681,0.001115369,0.002709911
2017-11-06,0.000383827,0.001953184,0.003766564,0.005835622,0.001868188,0.009708855,0.002015011,0.004715297,-0.001487449,0.002365388
2017-11-07,0.002299972,0.005189742,0.002919472,0,0.001864613,-0.003024147,0.002010573,0.001958009,-0.001489752,-0.001013037
2017-11-08,-0.004989859,-0.001295027,-0.001250187,-0.001941456,-0.000745428,0.004833742,-0.001675274,-0.001566007,0.002977201,0.001350524
2017-11-09,0.000384313,-0.002270288,-0.001251702,-0.003503898,0,-0.004833742,-0.002014102,-0.001176513,-0.008958459,-0.002702875
2017-11-10,-0.003081103,0,-0.001671578,-0.003907729,-0.00485869,-0.007294612,0,-0.002356486,-0.00338048,-0.001015257
2017-11-13,0.000385451,0.002594325,0,-0.004316396,0.002992593,-0.006734259,0.001007287,-0.0015743,-0.003014308,0.001015257
2017-11-14,-0.002702838,-0.005194867,-0.005451957,-0.006707359,-0.006746596,-0.014228808,0,-0.00632163,-0.005296803,-0.002370815
2017-11-15,0.000386998,0,-0.001262692,-0.005160161,-0.000752393,-0.004370256,-0.003699264,-0.001189809,-0.005706769,-0.004758778
2017-11-16,0.007317067,-0.000325654,0.002943199,0.003178835,0.00037629,0.00623788,0.004035213,0.00316962,0.009870981,0.008143929
2017-11-17,0.002299972,0.000650991,0.003352766,0.007114191,0.006001422,0.011132001,0,0.003553972,-0.007203804,-0.002707232
2017-11-20,0.004202099,0.00648716,0.001254973,-0.000787483,0.00037422,-0.001230887,0.003350104,0.0011817,0.006069885,0.001354641
2017-11-21,0.002285182,0.007408788,0.004170086,0.004326536,0.001493968,0.001230887,0.004338228,0.004713445,0.005657178,0.006745454
2017-11-22,-0.001375207,0.000320882,-0.000461048,0.002351836,0.000746171,0.008573347,-0.002333547,0,-0.004901059,-0.001009021
2017-11-23,-0.001146535,-0.002569982,0,-0.000391797,0,0.002435907,-0.00033404,-0.000392002,0,0.001009021
2017-11-24,0.002673849,0,0.001674862,0.002738248,0.001118442,0.001215795,0,0.002349197,0.006404248,0.000335983
2017-11-27,-0.001909445,0.001285834,-0.003352835,-0.003914159,-0.004855106,-0.012840526,0.001334837,-0.004704207,-0.006404248,0.000671806
2017-11-28,-0.00038198,0.005445964,0,-0.002355441,-0.000749011,-0.00184762,-0.001334837,0,0.00790518,0.009358378
2017-11-29,-0.001147759,-0.016752774,-0.002943031,-0.007100606,0.000749011,0,-0.00434988,-0.003148134,-0.004133051,0.000332589
2017-11-30,0.00572616,0.010020976,0.00504002,0.005132865,0.005972299,0.009205486,0.006018119,0.007069857,0,0.00893895
2017-12-01,0.001901457,-0.006453666,-0.000419016,0,-0.0014897,0.005482661,-0.002670219,-0.002743548,-0.00528507,-0.002640292
2017-12-04,-0.004188432,-0.004542403,-0.003779067,-0.000393574,0.003720211,-0.000607744,-0.001672626,-0.004326308,-0.000378516,-0.000330501
2017-12-05,-0.006890884,0,-0.002949432,-0.010296963,-0.012329771,-0.011002397,-0.003353475,-0.003158311,-0.000378836,-0.003974693
2017-12-06,0.001151775,-0.004563201,0.001686563,0,0,-0.010503782,0,0,-0.001136795,-0.000331998
2017-12-07,0.004211795,0.01555927,0.007971418,-0.005589188,0.005249266,0,0.006028081,0.005913598,0.004540196,0.002983489
2017-12-08,0.004575405,0.006731798,0.004586125,0.008371795,0.004849994,0.006191789,0.004331385,0.00548795,0.007896088,0.005282195
2017-12-11,0.001899815,-0.002238681,0,0.001982853,-0.000372091,0.006154068,-0.001663798,0.000781752,0.002991807,0.003615549
2017-12-12,0.002275406,0.002877751,0.001662431,-0.000396184,0.002231066,-0.00307246,0.000998465,0.001171136,0.001865437,0.001639136
2017-12-13,-0.000757845,0.003505877,-0.000415162,0.005139356,0.000371536,0.006135064,0.001662139,0.000779857,-0.002612517,-0.000327577
2017-12-14,-0.004559069,-0.007985984,-0.007088014,-0.002764018,-0.009701763,-0.004290405,-0.004326984,-0.006649674,-0.006372862,-0.003281899
2017-12-15,0.000380578,0.003201974,0.002089977,0.001975245,0.002621258,-0.00184466,0,0.001568837,0.004128135,0.007858698
2017-12-18,0.00266093,0.004465713,0.004582304,0.002364815,0.003732801,0.010407203,0.001666379,0.005470978,0.008948701,0.005529223
2017-12-19,0.001138571,-0.000636828,-0.000415607,0.003144918,0.000745102,0.003647642,0,0.000389386,-0.004837232,-0.003899876
2017-12-20,-0.001518039,-0.000318532,0.00083134,0.003525639,-0.002236468,0.011463292,-0.002667587,0.001557049,-0.00261425,-0.000651559
2017-12-21,0.003033483,0.000318532,0.00166046,0,0.00632306,0.006576854,-0.000333805,0.001166267,0.002987032,0.001627929
2017-12-22,-0.002654015,-0.002550752,-0.001245297,0.002733926,-0.001855526,-0.002984067,-0.000668175,-0.001166267,0.002234825,-0.000650819
2017-12-27,0.001138571,-0.002557658,0.000830354,0.004280986,0.001855526,0.002984067,0,0.002331129,-0.000744256,0
2017-12-28,0.000912272,0.003647578,0.001658494,0.004619465,0.001378261,0.006609312,0.000470497,0.002218665,-0.002256675,0.001770815
2017-12-29,0.003414935,-0.003519312,0.000414058,-0.001550382,0,0.000593101,0.001343162,-0.000389042,-0.001884206,-0.003939511
2018-01-02,-0.00075778,0.004157937,0.004544441,0.008497575,0.003343615,0.008269734,0.000335653,0.00581746,0.001507736,0.006557395
2018-01-03,0,0.003186711,0.005344458,-0.000384655,0.009965183,0.003523378,0.00067043,0.004629623,0.009745041,0.006189903
2018-01-04,0.002650211,0.002542119,0.004091633,-0.002311394,0.004397388,-0.001173121,0.003012803,0.001922698,0.007802488,0.004536731
2018-01-05,0.00151098,-0.006686973,-0.003272172,-0.003089724,-0.002562729,-0.005295653,-0.003683233,-0.003078176,0.007374705,0.006445426
2018-01-08,-0.00151098,-0.001278606,-0.002460942,-0.001548669,-0.002202031,-0.001771631,-0.000671495,-0.001928585,0.002201763,0.001604759
2018-01-09,-0.001514,0,0.0008212,-0.001163133,0.001468455,0.001181436,0.000335843,0.000385823,0.002197222,0.001922487
2018-01-10,-0.004934388,0,-0.004936357,-0.001552745,-0.000366968,-0.002956212,-0.007071957,-0.004254464,-0.004766453,-0.000960697
2018-01-11,-0.002666984,-0.009966301,0.00288224,0.001940753,0.002199475,0.001774776,-0.000676102,0.001549244,0.002935798,0.006706047
2018-01-12,-0.00152743,-0.000323094,0.000822016,0.001549693,0.001097769,0.009411788,0,0.001546893,0.001098642,0.00634516
2018-01-15,0.001908751,0.002582046,0.002462099,0.006175218,0.004379645,0.007001131,0.003039021,0.004241385,0.004383003,0.006619314
2018-01-16,-0.002290998,-0.002582046,-0.003695179,-0.004628142,-0.006210051,-0.014641288,-0.000337196,-0.004628021,-0.010624962,-0.010104164
2018-01-17,0.003053746,0.000323094,0.001643982,0.00270225,0.002927239,0.005295653,0.002021435,0.001544963,0.007339692,0.009161283
2018-01-18,-0.001144068,0,-0.001643982,-0.006187027,-0.001462638,-0.012994816,-0.001010342,-0.002318318,-0.003296269,-0.001258526
2018-01-19,0.00532712,0.003547689,0.003695179,0.007727985,0.001462638,0.007699163,0.002691979,0.004631548,0.006581539,0.004084804
2018-01-22,0.001895823,-0.002901848,-0.001640513,-0.001155343,-0.000365046,-0.000590195,-0.00033614,-0.000770467,0.002547638,0.007808724
2018-01-23,-0.002654943,0.001935513,-0.000410684,0.006529812,0.002190284,0.005298406,0,0.001155478,0.001089987,0.00248616
2018-01-24,-0.004567999,-0.001935513,-0.004115158,-0.002299876,-0.006219317,0.005855259,-0.004716894,-0.003856568,-0.008386751,-0.000931594
2018-01-25,-0.000229612,-0.009081928,-0.004132261,-0.003844731,-0.002203964,-0.00702984,-0.001351864,-0.004647508,-0.002933645,0.00062117
2018-01-26,-0.001149097,0.001302338,0.000827899,0.003460831,0.001102477,-0.005305262,0.001351864,0.001163812,0.004762876,0.010807487
2018-01-29,-0.005766069,-0.005220163,-0.0078922,-0.011583165,-0.004787481,-0.012489283,-0.008138537,-0.008566997,-0.004762876,-0.005852557
2018-01-30,-0.0019298,-0.013171083,-0.007114411,-0.011718775,-0.007781879,-0.012646863,-0.003410726,-0.008641071,-0.00959418,-0.010871204
2018-01-31,0.000772476,0,-0.000840371,0.00039286,-0.001116748,-0.001819679,-0.001367421,0.00118281,-0.002970597,0.000936571
2018-02-01,-0.005417708,-0.001658704,-0.00547967,-0.006699474,-0.008227587,-0.004869001,-0.006521254,-0.006720555,-0.001488571,-0.001873987
2018-02-02,-0.014068207,-0.017077236,-0.015332376,-0.018759335,-0.013230055,-0.025959605,-0.011428698,-0.01599424,-0.013121138,-0.021805263
2018-02-05,-0.017868563,-0.01154916,-0.020816058,-0.010123521,-0.019597215,-0.008805127,-0.016152075,-0.017483527,-0.040036136,-0.042754081
2018-02-06,0.003599511,0.000683194,0.003499608,0.002439085,-0.002330925,0.006924807,-0.000354273,0.002458027,0.022908965,0.018500637
2018-02-07,0.003586243,0.002046193,-0.002623479,-0.001625303,-0.001167455,-0.002512194,0.000707974,-0.002048154,-0.006547224,-0.005250893
2018-02-08,-0.018871886,-0.017529098,-0.018559736,-0.009397458,-0.014908269,-0.01776717,-0.012820522,-0.017370236,-0.028612482,-0.039260348
2018-02-09,-0.001622826,-0.011859157,-0.000892549,-0.011560966,-0.018751916,-0.00835754,-0.008639512,-0.002924337,0.006341713,0.015283105
2018-02-12,0.004859767,0.025975431,0.012422349,0.018515227,0.025841498,0.023605536,0.012931417,0.013712997,0.010611076,0.013724064
2018-02-13,-0.004453983,-0.001710846,-0.000440795,-0.00654392,-0.005509679,-0.003790274,-0.004650376,-0.001652368,-0.007061571,0.003981373
2018-02-14,0.003646172,0.004783219,0.007032921,0.0150685,0.010207994,0.016321737,0.003936214,0.009053671,0.00979452,0.013811476
2018-02-15,0.006850438,0.008484564,0.004806564,0.002422117,-0.000781545,-0.003117867,0.003921107,0.003680331,0.000779337,0.011688394
2018-02-16,0.004008108,0,0.003481229,0.001208976,0.002342853,-0.002501908,0.007442671,0.003259912,0.010848719,0.000322747
2018-02-20,-0.002803972,0.00874833,-0.000869172,0.001609881,-0.001170502,-0.001253176,-0.002828973,-0.0004068,-0.004248021,-0.005500741
2018-02-21,0.009580882,0.005345957,0.00779574,-0.000804525,0.010487595,-0.00188268,0.006705617,0.006086367,-0.000774208,-0.005204911
2018-02-22,-0.003833783,-0.004676107,-0.000738892,0,-0.003483721,-0.001886036,-0.002112501,-0.000809299,0.000387157,0.000326115
2018-02-23,0.005983892,0.003342322,0.00865794,0.003214087,0.005028008,0.004395663,0.004571834,0.00726112,0.010398564,0.016491848
2018-02-26,0.003573528,0.008306949,0.005587818,0.003603605,0.009981037,0.006868594,0.005598364,0.005211298,0.008393971,0.011162584
2018-02-27,-0.00277863,0.000330863,-0.002574894,-0.003202553,0,-0.00937822,-0.002795405,-0.002001239,-0.00954382,-0.012125301
2018-02-28,-0.011190571,-0.006637891,-0.015155191,-0.00683982,-0.009981037,-0.008199272,-0.007022588,-0.012497753,-0.009248716,-0.011624199
2018-03-01,-0.005642833,-0.018484833,-0.004372719,-0.006886833,-0.007746059,-0.010824556,-0.008848099,-0.005695646,-0.018363556,-0.01406403
2018-03-02,-0.001213388,0,-0.000876562,0.004056717,-0.003895551,0.003833934,0.000710945,0.00040823,0,0.006566111
2018-03-05,0.005247465,0.010124887,0.010905169,0.008064714,0.01164161,0.006357252,-0.003202299,0.009740209,0.005113185,0.011064114
2018-03-06,0.000402096,-0.000335863,-0.000434018,0.002807506,0,0.003795003,0.012396092,0,0.00430627,0.001939959
2018-03-07,-0.002013857,0.001342849,-0.00347837,-0.00521993,-0.00115818,-0.006333227,-0.001761738,-0.003641662,-0.001563821,-0.000646189
2018-03-08,0.005629116,0,0.003912388,0.003215288,0.002700227,0,0.00316868,0.004045484,0.007406015,0.004836392
2018-03-09,0.00200318,0.002680047,0.00303209,0.001604117,0.000770109,0.004437788,0.000351376,0.001613374,0.008122108,0.017219772
2018-03-12,0.001998151,0.003339944,0.002160405,0.002000933,0.001154123,0.005047042,0.00105367,0.002415619,-0.001927752,0.000632097
2018-03-13,-0.001198791,0,0.003016819,0.000399861,0,0.003768716,0.0076924,0.002409561,-0.008137934,-0.007611836
2018-03-14,-0.000399574,0,0.001719615,-0.002000268,0,-0.003768716,-0.001045511,0.001603123,0.001166483,-0.006387684
2018-03-15,0.001199219,0.004325443,0.002145267,0.001200478,0.007278258,-0.002520696,0.000697076,0.001200705,0.002716858,0
2018-03-16,-0.000399973,0.003314554,0.00171314,0.001199401,0,0.006289413,0.002436224,0.003194913,0.000774987,0.000640669
2018-03-19,-0.004405966,-0.011984267,-0.009026303,-0.00440452,-0.004590753,-0.006289413,-0.009078507,-0.008408301,-0.013255491,-0.014514115
2018-03-20,0.002806682,-0.001675721,0.001725345,0.007595756,0.008020098,-0.000630907,0,0.002008378,0.007039521,0.001947377
2018-03-21,0.001599284,0.000670676,0.002583011,0.005955774,0.006067623,0.018142505,0.0021025,0.004004743,-0.006254986,-0.00129783
2018-03-22,-0.01774223,-0.014519921,-0.019536078,-0.014354395,-0.022172143,-0.016880697,-0.013035541,-0.017742427,-0.01820396,-0.026650755
2018-03-23,-0.010917836,0.004363134,-0.012351368,-0.005796349,-0.00734287,-0.00694072,-0.009585693,-0.011414192,-0.014481099,-0.02191222
2018-03-26,-0.002893257,-0.017499032,0.006635591,-0.002849457,-0.000392159,-0.003841281,-0.000722025,0.004135948,0.015279507,0.02756477
2018-03-27,-0.005395753,0,-0.003533523,-0.007365135,-0.000784541,-0.007726915,0,-0.004550198,-0.003998242,-0.018404368
2018-03-28,0.002078397,-0.001039037,-0.002214796,-0.004527572,-0.002357467,-0.009743318,0.001803552,-0.00165984,0.015503972,-0.002705494
2018-03-29,0.009095154,0.012396979,0.0140909,0.014742164,0.010954697,0.007802008,0.009325687,0.013201438,0.007858675,0.015457313
2018-04-02,-0.007849836,-0.008592604,-0.011876104,-0.009803706,-0.00977546,-0.009762277,-0.00644676,-0.00988446,-0.015779461,-0.024984551
